created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,,,
Thu Jul 28 00:38:00 +0000 2022;1552453280948572160;@snihyamitvayi @lail_91 @agung_syah2 @ventableu @jerangkah gamau ngatain tapi tolol bgt si mas kafir ini wkwkwk🙏  agama emang ngajarin kita untuk bisa budi luhur, saling toleransi, tapi gaada satupun agama yg memperbolehkan umatnya dari tindakan seperti itu, lgbt. setau gw sih gitu ya;0;0;0;0;in;2242130244;1551935395285409798;sukavsoy;https://twitter.com/sukavsoy/status/1552453280948572160,,,,,,,,,,
Wed Jul 27 14:45:24 +0000 2022;1552304150251458560;@Askrlfess Kalo gue sih kasi ijin, karena dia adalah ibu dari anak2 gue dan gue sebagai suaminya kelak insyAllah akan bantuin dia sepenuh hati gue. Alasannya, karena gue pengin ibu dr anak2 gue itu bisa mengayomi anak2 gue sehingga mereka bs jadi anak yg punya Budi pekerti luhur;0;0;0;0;in;1289917993275670530;1552302989150281728;CariPacar009;https://twitter.com/CariPacar009/status/1552304150251458560,,,,,,,,,,,
Wed Jul 27 12:38:19 +0000 2022;1552272167127027714;@fyasiapaya @collegemenfess Harusnya Budi luhur sih soalnya daftar nya isinya  swasta semua GK sih;0;0;0;0;in;1397264042327035906;1551962522609397760;ells31_;https://twitter.com/ells31_/status/1552272167127027714,,,,,,,,,,,,,
Wed Jul 27 10:22:54 +0000 2022;1552238089904435200;@TansuYegen Cantik 🙏🙏🙏;0;0;0;2;in;1147384878708609024;1552207721939730432;Budi___Luhur;https://twitter.com/Budi___Luhur/status/1552238089904435200,,,,,,,,,,,,,
Wed Jul 27 10:22:43 +0000 2022;1552238041829240832;2. Bertempat di ruang kelas, kegiatan belajar dilaksanakan mulai pukul 09.00 hingga 12.00 WIB. Anak didik yang mengikuti pembelajaran daring kali ini merupakan siswa kelas X dan XI, pada kesempatan ini diampu oleh satu orang pengajar dari SMA Budi Luhur. https://t.co/RG55uV2ufj;0;1;0;1;in;830647987739123712;1552237962611474432;lpkajogja;https://twitter.com/lpkajogja/status/1552238041829240832,,,,,,,,,,,
Wed Jul 27 10:22:24 +0000 2022;1552237962611474432;LPKA Kelas II Yogyakarta fasilitasi Anak dapatkan pendidikan melalui sekolah daring.  Bekerja sama dengan SMA Budi Luhur Yogyakarta, hari ini Selasa (26/7/2022) dua anak didik LPKA Kelas II Yogyakarta mengikuti kegiatan sekolah secara daring. https://t.co/WSwoZWpOvz;0;1;0;1;in;830647987739123712;1552237962611474432;lpkajogja;https://twitter.com/lpkajogja/status/1552237962611474432,,,,,,,,,,,,
Wed Jul 27 05:05:40 +0000 2022;1552158257615347712;budi luhur smpe sklh gue macet bgt grgr jalanan kcil bgt;0;0;0;0;in;1177758913757769728;1552158257615347712;cipaurrr;https://twitter.com/cipaurrr/status/1552158257615347712,,,,,,,,,,,,,
Wed Jul 27 04:07:04 +0000 2022;1552143509247127552;@collegemenfess ini ubl nya universitas budi luhur atau universitas bandar lampung si..;0;1;0;0;in;858234836493811713;1551962522609397760;paniccedstressd;https://twitter.com/paniccedstressd/status/1552143509247127552,,,,,,,,,,,,,
Tue Jul 26 18:06:04 +0000 2022;1551992261981835266;Wow… Kantin Universitas Budi Luhur Sekarang Terlihat Megah dan Nyaman https://t.co/c7JPF8NQBu;0;0;0;0;in;787313277537615872;1551992261981835266;cintakitadotid;https://twitter.com/cintakitadotid/status/1551992261981835266,,,,,,,,,,,,,
Tue Jul 26 15:04:36 +0000 2022;1551946595653935105;Universitas Budi Luhur Luncurkan Prodi Manajemen Bencana Pertama di Indonesia Jenjang S1 https://t.co/bFU5f0OxMf;0;0;0;0;in;787313277537615872;1551946595653935105;cintakitadotid;https://twitter.com/cintakitadotid/status/1551946595653935105,,,,,,,,,,,,,
Tue Jul 26 14:50:50 +0000 2022;1551943127853764608;@sbmptnfess Mercu Buana, Budi Luhur, Dian Nusantara, Uhamka, Trisakti, Tarumanegara, Yasri, Tantri Abeng, Moestopo, LSPR, Pertamina, UAI ( Al-Azhar), Muhammadiyah. Ini masih bnyak yg lainnya nder.;0;1;0;0;in;1147113061095899136;1551941662448001024;theoneinbehind;https://twitter.com/theoneinbehind/status/1551943127853764608,
Tue Jul 26 14:47:22 +0000 2022;1551942256785256448;@sbmptnfess trisakti, mercu buana, uhamka, budi luhur, banyak si;0;0;0;0;in;1306757558628098054;1551941662448001024;IAmDeetya;https://twitter.com/IAmDeetya/status/1551942256785256448,,,,,,,,,
Tue Jul 26 14:42:58 +0000 2022;1551941151170732034;Universitas Budi Luhur Luncurkan Prodi Manajemen Bencana https://t.co/GrWotDcxqC;0;0;0;0;in;99864226;1551941151170732034;rakyatmerdeka;https://twitter.com/rakyatmerdeka/status/1551941151170732034,,,,,,,,,,,,,
Tue Jul 26 14:39:52 +0000 2022;1551940370031734784;3. Kegiatan Berlangsung di Ruang Kelas LPKA. Dua tenaga pengajar hadir dari pihak SMA Budi Luhur untuk membimbing anak-anak.  Kegiatan berlangsung dengan antusias tinggi dari anak-anak. Pengajar pun turut memacu anak-anak dengan menyiapkan beberapa hadiah.;0;1;0;0;in;830647987739123712;1551940171381235719;lpkajogja;https://twitter.com/lpkajogja/status/1551940370031734784,,,,,,,,,,,,,
Tue Jul 26 14:39:37 +0000 2022;1551940305569693698;2. Pemenuhan hak pendidikan untuk Anak Didik Pemasyarakatan di LPKA Yogyakarta sangat diperhatikan dan telah berjalan dengan lancar hingga saat ini.  Bekerja sama dengan SMA Budi Luhur, LPKA Kelas II Yogyakarta selenggarakan kegiatan pembinaan pendidikan. Senin (26/7/2022). https://t.co/cEG3jWoY7B;0;1;0;0;in;830647987739123712;1551940171381235719;lpkajogja;https://twitter.com/lpkajogja/status/1551940305569693698,,,,,,,,,,,,
Tue Jul 26 14:14:48 +0000 2022;1551934061760974848;Bapak Kepala BPBD DKI Jakarta hari ini hadir memberi sambutan dalam launching Program Studi Manajemen Bencana S1 yg pertama di Indonesia, di Universitas Budi Luhur @aniesbaswedan @ArizaPatria @BNPB_Indonesia @BPBDJakarta https://t.co/6gWwyEerBK;0;0;1;9;in;481202115;1551934061760974848;IsnawaAdji;https://twitter.com/IsnawaAdji/status/1551934061760974848,,,,,,,,,,,,
Tue Jul 26 14:14:45 +0000 2022;1551934048834297857;G masalah, selama outputny kasih sayang &amp  manfaat thd sesama.;0;0;0;1;in;1147384878708609024;1551934048834297857;Budi___Luhur;https://twitter.com/Budi___Luhur/status/1551934048834297857,,,,,,,,,,,,
Tue Jul 26 14:13:43 +0000 2022;1551933788972027904;@SeruniPuspaAlam Manusia memilih Tuhan berdasar gambaran yg paling nyaman&amp sesuai menurut versi yg ada dlm hati&amp pikiran masing2.  Sbagian lg krn terlahir sbg, dan kmudian berpegang pd itu.;1;0;0;5;in;1147384878708609024;1551932100391358464;Budi___Luhur;https://twitter.com/Budi___Luhur/status/1551933788972027904,,,,,,,,,,,,
Tue Jul 26 14:02:59 +0000 2022;1551931087211106305;@SeruniPuspaAlam @jokowi Sbagian krn iri dengki, sbagian krn sekedar ikut2an...Manusiawi.  Yg penting g kelewat batas.  Kl kelewat batas dijewer.;0;0;0;2;in;1147384878708609024;1551898112955805696;Budi___Luhur;https://twitter.com/Budi___Luhur/status/1551931087211106305,,,,,,,,,,,,
Tue Jul 26 13:10:12 +0000 2022;1551917804667867137;Universitas Budi Luhur Luncurkan Prodi Manajemen Bencana https://t.co/8EaAZml07d;0;0;0;0;in;902837643024539651;1551917804667867137;medcom_id;https://twitter.com/medcom_id/status/1551917804667867137,,,,,,,,,,,,,
Tue Jul 26 11:41:05 +0000 2022;1551895376290107392;Just posted a photo @ Universitas Budi Luhur https://t.co/rYUY526x0S;0;0;0;0;en;253746389;1551895376290107392;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1551895376290107392,,,,,,,,,,,,,
Tue Jul 26 11:25:20 +0000 2022;1551891412152889345;Yg lulus akan jadi indah istimewah. yg tdk, harus melalui banyak pertimbangan terkait situasi kondisi.;0;0;0;1;in;1147384878708609024;1551891412152889345;Budi___Luhur;https://twitter.com/Budi___Luhur/status/1551891412152889345,,,,,,,,,,,,
Tue Jul 26 11:23:14 +0000 2022;1551890883586715649;@adiiiinn Manusia, 50%:50%. Halang rintang, ujian, cobaan, godaan, bikin  Berkurang 1 sisi, tapi bertambah 1 sisi. Kembali 50%:50% lagi.   🙏🙏🙏;1;1;0;1;in;1147384878708609024;1551888272175267840;Budi___Luhur;https://twitter.com/Budi___Luhur/status/1551890883586715649,,,,,,,
Tue Jul 26 11:09:36 +0000 2022;1551887452729536514;Rektor Universitas Budi Luhur, Wendi Usino menambahkan, Prodi Manajemen Bencana merupakan kontribusi Universitas Budi Luhur terhadap bangsa dan negara.  https://t.co/FEzqzu8d4p;0;0;0;0;in;68930552;1551887452729536514;mediaindonesia;https://twitter.com/mediaindonesia/status/1551887452729536514,,,,,,,,,,,
Tue Jul 26 10:59:10 +0000 2022;1551884830308450304;@its_fess balas dengan budi pekerti yg luhur;0;0;0;0;in;1139743483172753413;1551884282540560384;sqwidwrd;https://twitter.com/sqwidwrd/status/1551884830308450304,,,,,,,,,,,,,
Tue Jul 26 09:47:22 +0000 2022;1551866759631671296;Selasa (26/7) Kepala Pelaksana BPBD Provinsi DKI Jakarta menghadiri Grand Launching Program Studi Manajemen Bencana (S1) Fakultas Ekonomi dan Bisnis, Universitas Budi Luhur, Jakarta Selatan.  #KegiatanBPBDJkt #JagaJakarta #SiagaTanggapGalang https://t.co/uQCJBvg3hi;0;0;0;1;in;460021303;1551866759631671296;BPBDJakarta;https://twitter.com/BPBDJakarta/status/1551866759631671296,,,,,,,,,,,
Tue Jul 26 09:40:10 +0000 2022;1551864947658764288;Universitas Budi Luhur Luncurkan Prodi Manajemen Bencana https://t.co/0iHDnS8cDc;0;0;0;0;in;154102750;1551864947658764288;Beritasatu;https://twitter.com/Beritasatu/status/1551864947658764288,,,,,,,,,,,,,
Tue Jul 26 09:06:05 +0000 2022;1551856371435544577;Just posted a photo @ Universitas Budi Luhur https://t.co/xNHhnMSqlH;0;0;0;0;en;253746389;1551856371435544577;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1551856371435544577,,,,,,,,,,,,,
Tue Jul 26 09:04:05 +0000 2022;1551855866193887232;Just posted a photo @ Universitas Budi Luhur https://t.co/k0kQTU4ESr;0;0;0;0;en;253746389;1551855866193887232;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1551855866193887232,,,,,,,,,,,,,
Tue Jul 26 08:08:00 +0000 2022;1551841755418411010;@KPK_RI Salah satu budi yg paling luhur, adalah kejujuran, walaupun itu sulit… Kasino - Warkop;0;0;0;0;in;68612634;1551839964752519169;BangUmar_;https://twitter.com/BangUmar_/status/1551841755418411010,,,,,,,,,,,
Tue Jul 26 05:11:59 +0000 2022;1551797458623074306;Bisa nih Anjangsana lagi lain kali secara offline yaa @UIPramuka  ⚜Satya Dharma Bakti Nusantara⚜ ⚜Luhur Budi Bawa Laksana Abdi Nusa Bangsa⚜   -- Best regards, Pramuka Universitas Gadjah Mada Jl. Yacaranda Perum. Dosen Flat A2, Blimbingsari, Caturtunggal, Depok, Sleman, DIY https://t.co/X9qiZDtalU;0;0;0;0;in;774312732;1551797396937445376;PramukaUGM;https://twitter.com/PramukaUGM/status/1551797458623074306,,,,,,,
Tue Jul 26 04:08:55 +0000 2022;1551781586701455360;⚜Satya Dharma Bakti Nusantara⚜ ⚜Luhur Budi Bawa Laksana Abdi Nusa Bangsa⚜   -- Best regards, Pramuka Universitas Gadjah Mada Jl. Yacaranda Perum. Dosen Flat A2, Blimbingsari, Caturtunggal, Depok, Sleman, Yogyakarta https://t.co/NHAbdxeOLx;0;0;0;0;in;774312732;1551781449107271681;PramukaUGM;https://twitter.com/PramukaUGM/status/1551781586701455360,,,,,,,
Tue Jul 26 04:02:33 +0000 2022;1551779983672033281;@Askrlfess Kurang 1 itu, dkv budi luhur  @_diodewanto;0;1;0;0;in;877137288;1551429898404655104;dio_alif98;https://twitter.com/dio_alif98/status/1551779983672033281,,,,,,,,,,,,
Tue Jul 26 03:49:15 +0000 2022;1551776636491599873;Lihat video PIJAT BUDI LUHUR! #TikTok https://t.co/Z9ROycqHAP;0;0;0;1;in;1551499664918097920;1551776636491599873;PijatBudiLuhur;https://twitter.com/PijatBudiLuhur/status/1551776636491599873,,,,,,,,,,,,,
Tue Jul 26 03:34:26 +0000 2022;1551772909181362176;@SeptianArifandi yg joker bilang teknis.  yg aku maksud konteksnya budi pekerti luhur.;0;0;0;0;in;74176105;1551734519463419905;geganaGAP;https://twitter.com/geganaGAP/status/1551772909181362176,,,,,,,,,,,,,
Tue Jul 26 03:21:16 +0000 2022;1551769594070765568;Launching Program Studi Baru S1 Manajemen Bencana dari Universitas Budi Luhur, sebagai program sarjana Manajemen Bencana pertama di Indonesia. Cc @kampusbudiluhur @ Universitas Budi Luhur https://t.co/MBcNPpCSyl;0;0;0;0;in;17678612;1551769594070765568;achmatim;https://twitter.com/achmatim/status/1551769594070765568,,,,,,,,,,,,
Tue Jul 26 01:49:29 +0000 2022;1551746496751874048;Keramahan, budi pekerti luhur yang diajarkan Kanjeng Nabi Muhammad SAW. Rasulullah juga mencintai negerinya. Maka sepatutnya kita cinta tanah air yang memiliki corak keagamaan &amp  kebudayaan beragam ini #AyoHijrah mencintai bangsa ini.;0;0;0;0;in;405117607;1551746486341615617;karanganmangkak;https://twitter.com/karanganmangkak/status/1551746496751874048,,,,,,,,,,,,
Mon Jul 25 21:56:55 +0000 2022;1551687969886838784;Nyebar kabecikan  ora prelu diketok-ketokake.   Jer panggawe becik lan budi luhur iku najan tanpa dijaluk lan diarep-arep ing tembe bakal kinawruhan;0;0;3;5;in;627017824;1551687969886838784;jonolukito;https://twitter.com/jonolukito/status/1551687969886838784,,,,,,,,,,,,,
Mon Jul 25 16:26:01 +0000 2022;1551604696745656320;Syi’ah menghalalkan dusta untuk menipu kelompok diluar mereka yang mereka namakan dengan “Taqiyyah”.  Adapun LDII maka mereka menghalalkan dusta yaitu untuk membohongi/ngapusi kaum muslimin diluar kelompok mereka. Kedustaan tersebut mereka namakan dengan “Budi Luhur”;0;1;0;0;in;1250824938543386624;1551600071049101312;araafimuharram;https://twitter.com/araafimuharram/status/1551604696745656320,,,,,,,,,,,,,
Mon Jul 25 16:09:32 +0000 2022;1551600545969819649;@asepnakatepemah @mabdskr28 @_imamprasetyo @IsmailBhakti @ninifordudu @Pettakenubha @AdaYangBertanya Iya mas, betul. Taqiyyah = budi luhur versi jokam, menutupi rahasia/bithonah seperti menutupi adanya @Bapaklmam;0;0;0;0;in;1367684521169018888;1549725425126977537;ummuputri_;https://twitter.com/ummuputri_/status/1551600545969819649,,,,,,,,,,,
Mon Jul 25 15:48:04 +0000 2022;1551595144289591296;@selalubigwinnn @AlsarSina @harrizmhmd Berubah apanya ? Tetap meneruskan ajaran Islam jama'ah yang dibawa oleh nur Hasan ! Gak perlu Fathonah,bidthonah Budi luhur dah basi;0;3;0;0;in;1485157299526467585;1549660821323935744;brenimaulid55;https://twitter.com/brenimaulid55/status/1551595144289591296,,,,,,,,,,,,
Mon Jul 25 15:32:08 +0000 2022;1551591133444472832;@KekySupriyanto @miftaqul29 Lagi Fathonah, bithonah Budi luhur ya https://t.co/Raf9dIRGuV;0;0;0;0;in;1485157299526467585;1550706529485357056;brenimaulid55;https://twitter.com/brenimaulid55/status/1551591133444472832,,,,,,,,,,,,
Mon Jul 25 14:02:04 +0000 2022;1551568467966689282;@NurMei18 @sbyfess Tolong temani bestiku ini cak2. Dia baik hati, tida shombong, budi pekerti luhur, pekerja keras, tinggi semampai, kinyis2, no lecet, tut wuri handayani, rosa rosa joss!! ✊✊;0;1;0;0;in;3314786010;1551505737691516929;janganditelen;https://twitter.com/janganditelen/status/1551568467966689282,,,,,
Mon Jul 25 13:29:44 +0000 2022;1551560331155058688;@_imamprasetyo @IsmailBhakti @asepnakatepemah @ninifordudu @Pettakenubha @AdaYangBertanya Iyaiya fathonah bithonah budi luhur;0;0;0;0;in;1466378284774526982;1549725425126977537;mabdskr28;https://twitter.com/mabdskr28/status/1551560331155058688,,,,,,,,,,,,,
Mon Jul 25 13:29:10 +0000 2022;1551560191266590722;@_imamprasetyo @IsmailBhakti @asepnakatepemah @ninifordudu @Pettakenubha @AdaYangBertanya @binofficial_ri @BNPTRI @DivHumas_Polri Dan jangan lupa bithonah budi luhur nya;0;1;0;0;in;1466378284774526982;1549725425126977537;mabdskr28;https://twitter.com/mabdskr28/status/1551560191266590722,,,,,,,,,,,,,
Mon Jul 25 12:18:14 +0000 2022;1551542340531019782;Yuks guys.. @UNJ_Official @gunadarma_ @uni_gunadarma @stttelkom @HiMA_AtmaJaya @UnikaAtmaJaya @prasmul @trisakti_ @TaxcenterUp @ubmuniversity @ST_NusaMandiri @paramadina @UNJ_Official @upnjakarta @yarsi_u @pmb_stmikwiduri @UNAS1949 @pelitaharapan @KalbisInstitute @univ_budiluhur https://t.co/IaUFSxH9yW;0;0;0;1;en;1393104939983904772;1551533573571678208;SaGa_Bekasi;https://twitter.com/SaGa_Bekasi/status/1551542340531019782,,,,,,,,,,,,,
Mon Jul 25 12:03:32 +0000 2022;1551538639494316033;@memmy_windyo Enak itu, kucai/daun bawang.  Dicampur bakso, kikil sup, dll yg betkuah berlemak. Memperkuat rasa makanan👍;0;0;0;2;in;1147384878708609024;1551454665686286336;Budi___Luhur;https://twitter.com/Budi___Luhur/status/1551538639494316033,,,,,,,,,,
Mon Jul 25 08:09:19 +0000 2022;1551479698441797632;Ini gue bayangin mak bapaknya sasuke itu orang atas, budi luhur, ada turunan luar juga tapi dari anaknya, cuman sasuke yang bahasanya melokal banget, ni pasti dia kalo lagi kumpul keluarga hobinya diem sambil ham hem ham hem biar sopan;0;0;0;3;in;1545975437444415489;1551479698441797632;silmplyan;https://twitter.com/silmplyan/status/1551479698441797632,,,,,,,,,
Mon Jul 25 05:44:54 +0000 2022;1551443353824141312;@ide2nesia @MesterGacor MATERI INTI bukan SERIUS vs SANTAI.. tapi bab TIAP MANUSIA punya AKAL yang TERHIJAB oleh SESUATU supaya akal TIDAK MELAKUKAN X dan Y, dan MELAKUKAN AXU dan UYA. &gt Itulah TAKDIR ALLAH bagi AKAL MANUSIA &gt ARTI: Ke MANA lewat APA/SIAPA berapa MUDAH+CEPAT berapa LUHUR itu NASIB 💗KU.;0;0;0;0;in;1203075185420599296;1551199716498874368;Budi_2232;https://twitter.com/Budi_2232/status/1551443353824141312,,,,,,,,,,,,
Mon Jul 25 03:36:57 +0000 2022;1551411154139811841;Polda Jateng akan menggelar keterangan pers terkait peristiwa penembakan terhadap istri anggota Kodam 4 Diponegoro. Kasus penembakan ini menjadi perhatian serius Panglima TNI Jendral Andika Perkasa.  [TALK] Kriminolog Universitas Budi Luhur - Untung Sumarwan https://t.co/PmpK9kl1bf;0;0;0;0;in;121640063;1551411154139811841;RadioElshinta;https://twitter.com/RadioElshinta/status/1551411154139811841,,,,,,,,,,,,,
Sun Jul 24 22:32:25 +0000 2022;1551334513397350400;aku cuma berusaha menjaga budi luhur, bukan yang ngaku2 dijaga leluhur;0;0;0;0;in;1137753248620720128;1551334513397350400;sssbbpening;https://twitter.com/sssbbpening/status/1551334513397350400,,,,,,,,,,,,
Sun Jul 24 19:17:27 +0000 2022;1551285450924470272;Pdhl gue milih OSIS jadi Budi pekerti luhur dan akhlak mulia malah dipilihnya jadi sekre 1. Apakah gue kurang berakhlak?😭😭;0;0;0;0;in;1108297294011523072;1551284300921745408;Arifar_;https://twitter.com/Arifar_/status/1551285450924470272,,,,,,,,,,,,,
Sun Jul 24 15:22:08 +0000 2022;1551226231886352385;@commuinicatione ssuai sm yg dia lakuin si mel, kl ampe korban blm ikhlas brrti parah bgt☝🏻😔 smoga org terdkat km sehat trus yh n dikasi tman yg tulus baik hti budi pekerti luhur mnganut pancasila;0;1;0;0;in;1547185833534701568;1551205868582346755;mnimbailmu;https://twitter.com/mnimbailmu/status/1551226231886352385,,,,,,,,,,,,
Sun Jul 24 14:01:38 +0000 2022;1551205971556388864;@djokopriambodo1 DAGING BABI DIHARAMKAN &amp  liur anjing dinajiskan sejak zaman MUSA. Kenapa tidak sebelum MUSA❓ Jangan-jangan DIHARAMKAN sejak zaman NUH tapi kita gak tahu. Tapi itu nomor 2. Nomor 1: Kapan ISI AYAT itu akan DIKELUARKAN untuk dipahami &amp  diamalkan orang-orang YANG INGIN LUHUR❓;0;0;0;0;in;1203075185420599296;1551201737372889089;Budi_2232;https://twitter.com/Budi_2232/status/1551205971556388864,,,,,,,,,,,,,
Sun Jul 24 13:28:35 +0000 2022;1551197653043519493;@djokopriambodo1 @ahmedasarlan @mx00711 @agama_nusantara @AremaNita__ @Homo_sapiens21 @manusia_murtad @MisterMohCabul @SeruniPuspaAlam @SemaraRaka DOGMA: Daging babi, darah hewan, hewan buas pemakan hewan, itu HARAM DIMAKAN.  AKAL, LOGIKA: Siapa ingin punya keluhuran tinggi, lebih tinggi luhur dp umumnya manusia, MAKANLAH HASIL TUMBUHAN, JANGAN MAKAN DAGING HEWAN sebab hewan itu memiliki RUH, bukan hanya memiliki NYAWA.;1;0;1;0;in;1203075185420599296;1550824993239359489;Budi_2232;https://twitter.com/Budi_2232/status/1551197653043519493,,,,,
Sun Jul 24 13:25:58 +0000 2022;1551196997214150656;Pas kuliah naik metromini 69 waktu 1 jam cuma dari budi luhur - hang lekir. Sekarang waktu 1 jam udah bisa dari puri beta - dukuh atas. Apa gak manteb?!;0;0;0;0;in;270763199;1551196997214150656;huffleaurean;https://twitter.com/huffleaurean/status/1551196997214150656,,,,,,,,,,,,,
Sun Jul 24 11:50:28 +0000 2022;1551172963382087680;Koridor busway yang paling gua banggain sebagai orang pinggiran jakarta  Budi Luhur - Tendean Trans Tv cuma 20-30 menit 😎;0;1;0;0;in;99622097;1551172963382087680;MailituSurat;https://twitter.com/MailituSurat/status/1551172963382087680,,,,,,,,,,,,,
Sun Jul 24 11:16:11 +0000 2022;1551164333929156608;Sarawak.  Memayungi kemakmuran dan kesejahteraan segenap kehidupan rakyat.  Lambang sebuah perikatan kerjasama, kestabilan serta perpaduan yang luhur.  Hari silih berganti simbol BN terus terpahat dalam politik jasa dan budi.  Neraca ini akan kekal berpaksi pada asas paling;0;1;0;1;in;289976069;1551164325913849856;mynewshub;https://twitter.com/mynewshub/status/1551164333929156608,,,,,,,,,,,,
Sun Jul 24 08:44:03 +0000 2022;1551126050586759168;@adriansyahyasin Berkat TJ jalur ini, aku dulunya tiap ngantor bawa mobil, skrg udah ga perlu. 30 menit dr Budi Luhur sudah sampai pintu kantor.  Happy krn waktu tidak terbuang percuma di jalan ❤️;0;0;0;0;in;88650892;1550756749149237248;Kitazura;https://twitter.com/Kitazura/status/1551126050586759168,,,,,,,,,,,
Sun Jul 24 05:10:03 +0000 2022;1551072195673468929;@tacazlyn PELUK ACA🥺🥺 adekku juga gitu trus dia pasrah akhirnya milih univ budi luhur wkwkwk;0;0;0;0;in;1254769668096573443;1551067878891606016;vorvegas;https://twitter.com/vorvegas/status/1551072195673468929,,,,,,,,,,,,,
Sun Jul 24 04:29:28 +0000 2022;1551061982077325314;@tuguinsurance 2. Semoga anak-anak Indonesia selalu saling tolong menolong, saling menyayangi, saling menghargai &amp  menghormati, selalu memiliki budi yang luhur, selalu berakhlak baik, selalu beriman &amp  bertakwa pada Tuhan Yang Maha Esa.;0;1;0;0;in;1406475212707680258;1550795622424670209;UMarchum;https://twitter.com/UMarchum/status/1551061982077325314,,,,,,,,
Sun Jul 24 04:23:59 +0000 2022;1551060600842727424;Pragmatika Nilai Budi Luhur dan Memayu Hayuning Bhawana https://t.co/kG5c1VMJge;0;0;0;0;in;1188121798639898624;1551060600842727424;sidu_buku;https://twitter.com/sidu_buku/status/1551060600842727424,,,,,,,,,,,,,
Sun Jul 24 02:23:51 +0000 2022;1551030369960722432;Ortu gua mati matian budi luhur ama tetangga, tapi tetangga mati matian ngejelekin ortu gue, keluarga gue;0;1;0;0;in;1494573915091668993;1551030369960722432;K230101;https://twitter.com/K230101/status/1551030369960722432,,,,,,,,,,,
Sun Jul 24 00:53:43 +0000 2022;1551007685671518208;Budayakan kejujuran Menuju kemenangan Dengan budi yang luhur cinta sesama  Nyatakan terus persaudaraan  @cakimiNOW @SyaifulHooda @Firmansyahlepi @Muslimoffi1Aziz @DPP_PKB @dpwpkbjabar @PkbCianjur   #Harlah24TahunPKB #Munajat24 #gusmuhaiminpresiden2024 https://t.co/sQvA60T2bw;0;0;0;2;in;1352138336920473601;1551007685671518208;fraksipkbcjr;https://twitter.com/fraksipkbcjr/status/1551007685671518208,,,,,,,,,,,,,
Sun Jul 24 00:50:40 +0000 2022;1551006917295689728;@mx00711 @agama_nusantara @AremaNita__ @Homo_sapiens21 @ahmedasarlan @manusia_murtad @MisterMohCabul KENAPA tampak di masyarakat: AGAMA selalu MERUSAK AKAL, lalu ORANG BERAGAMA selalu KURANG AKAL lalu KURANG MORAL lalu KURANG LUHUR, KURANG MULIA, KURANG MANUSIA, yg tampak sbg KURANG CINTA (kurang empati+simpati) dan KURANG WARAS AKAL❓ SEBAB: jumlah AKAL SEHAT cuma 20% populasi.;0;1;0;0;in;1203075185420599296;1550824993239359489;Budi_2232;https://twitter.com/Budi_2232/status/1551006917295689728,,,,,,,,,
Sat Jul 23 18:10:28 +0000 2022;1550906204070719489;Kurangnya koridor ini tuh di jarak antara purbet - adam malik gak ada halte lain (kalo ada keknya bakal sempit sih) PLUS di adam malik alias budi luhur saat dia mau naik ke jalur steril itu muaceeet (ciledug oh ciledug)   Dan koridornya tinggi tanpa lift (kecuali csw);0;1;0;0;in;1361319575992684548;1550902383604928518;ucharname;https://twitter.com/ucharname/status/1550906204070719489,,,,,,,,,,,,,
Sat Jul 23 17:00:02 +0000 2022;1550888481664434177;@adriansyahyasin rekan kerja aku yg rumahnya daerah univ budi luhur juga prefer naik bus buat ke kantor (daerah stasiun kebayoran), soalnya lebih cepet dripada musti macet2an di bawah;0;0;0;1;in;182838036;1550756749149237248;eusiderox;https://twitter.com/eusiderox/status/1550888481664434177,,,,,,,,,,,,
Sat Jul 23 15:57:21 +0000 2022;1550872704403660801;HAHHH GILAK lu yg bilang gak guna, buset silahkan aja lu cobain dari budi luhur sampe tendean berapa lama klo naik motor atau mobil, satu jam cuk, naik busway bisa 20 menit doang;0;0;0;0;in;1178933245917876225;1550872704403660801;MainMenz;https://twitter.com/MainMenz/status/1550872704403660801,,,,,,,,,,
Sat Jul 23 13:39:46 +0000 2022;1550838081086840832;@PT_Transjakarta Halo min mauu nanyaa kalo dari Depok ke universitas Budi luhur itu naik Transjakarta apa aja ya? Ku bingung mau nanya siapa karena keluarga saya belum ada yg pernah naik Transjakarta;0;0;0;0;in;1397264042327035906;1512272707559124994;ells31_;https://twitter.com/ells31_/status/1550838081086840832,,,,,,,,,,,,,
Sat Jul 23 12:53:07 +0000 2022;1550826341993287680;@abdeeplurs @adriansyahyasin Mulai nanjak di budi luhur,  Turun jalan biasa di pakubuwono;0;1;0;0;in;77697551;1550756749149237248;SaburRahim;https://twitter.com/SaburRahim/status/1550826341993287680,,,,,,,,,,,,
Sat Jul 23 12:26:01 +0000 2022;1550819520071143426;@ihyykwim @sbmptnfess Universitas Budi Luhur (swasta)  sama satu lagi ada, tapi lupa dimana gt;0;2;0;0;in;877203814914195456;1550758879495016449;Jeneaveve;https://twitter.com/Jeneaveve/status/1550819520071143426,,,,,,,,,,,,
